"004427DF","え？","欸？"
"004427F9","ひよちゃんは恥じらいを覚えてしまったのか……、大人の女性として","小姬是感到害羞了吗……作为一个成熟的女人"
"00442874","……大人の？","……成熟的？"
"00442896","そうだ。ここ数日で……。俺の知らない間に、“魔性の女”から“奥ゆかしい大人の女性”にクラスをチェンジしてしまったんだな――ひよちゃん","没错。就在这几天……在我不知道的时候，小姬你已经从“魔性的女人”转职成“优雅成熟的女人”了啊――"
"00442926","確かに、大人だ。“夜”の中に這入ることができなくなるくらい――俺なんかよりも、ずっと。","确实，变成大人了。甚至比我还要难以进入“夜”。"
"00442992","う、うう。ひよちゃん。また俺を置いて、更に一歩、大人になってしまったんだな","呜，呜呜呜，小姬，你又离开了我，又先长大了一步了，是吧"
"004429E8","めそめそとそんなこと言う俺に、姫織は心底鬱陶しそうな顔をしていた。","面对哭哭啼啼说出这番话的我，小姬露出一副“烦死了”的表情。"
"00442A51","だって……。今夜の私は、大雅たちに色々お願いしてるんだから……だからあんまり、いつもみたいに騒いでたら……いけないかなって","因为……今晚我拜托了大雅做了很多事情……所以，如果还像平时那样的话……是不行的"
"00442AD7","もにょもにょとしながら、姫織はそんなことを言うのだ。","姬织含糊地把话说了出来。"
"00442B17","そしてそんな姫織に、","然后看着那样的姬织，"
"00442B41","…………","…………"
"00442B55","何度でも、うそだろ、という顔をする俺なのである。","不管多少次，我总是一副“不是吧”的表情。"
"00442BCF","もう！　だから何なのっ、その目っ、すっごいむかつくんだよ……っ","啊啊啊！所以说啊！那种眼神！真的很让人火大啊……！"
"00442C19","両手を振り上げ、いーっと白い歯を見せる。","她抬起双手，亮出满口洁白的牙齿。"
"00442C4D","これ以上、意地悪なこと言ったら噛みつくぞ！　と。歯をがじがじさせながら。","说着再继续使坏的话我就要咬你了！牙齿吱吱地响。"
"00442D0E","ふたりとも……、何を騒いでるの","你们两个……在吵什么呢"
"00442D38","やれやれとばかりにナナちゃんがやって来た。","七七一副“真拿你们没办法”的样子走了过来。"
"00442D82","あなた達ふたりしか他に誰もいないからいいけれど……。もしも誰か乗ってきたら、もうちょっと静かにしておいてほしいな","因为现在只有你们两个人，所以没关系……如果有人上车的话，希望你们安静一点"
"00442DFE","そう言うナナちゃんの手には、熱湯の詰まっているのだろうヤカンが握られている。","这样说着的七七手中，握着装满了热水的水壶。"
"00442E62","大雅からもらったの、早速食べようと思って","大雅给我的（杯面），我想早点吃"
"00442E9E","そう言い、ヤカンを床に置く。肩に提げた鞄からカップ麺をみっつ、取り出した。","这样说着，七七把水壶放在地板上。从肩上提着的包里拿出了三杯杯面。"
"00442F00","……眠いのも。お腹が空くのも。遊びたいのも。我慢してちゃだめだよ。それは身体だけじゃなくって、心が求めてるから[・|感][・|じ][・|る][・|こ][・|と]なんだからね","……困意上涌也好，饥肠辘辘也罢，或是玩心大起之时。都不能忍耐哦。因为那不仅仅是身体的需求，更是心灵渴求着，才会[・|产][・|生][・|的][・|感][・|觉]啊"
"00442FA9","食べたいときに食べる。眠りたいときに眠る。遊びたいときに、大いに、遊ぶ。","想吃的时候就吃。想睡的时候就睡。想玩的候放开来玩。"
"00442FFD","そうでなければ健康には生きられないんだよ、きっと……。","如果不这么做，就不能健康地生活下去，一定是这样的……"
"00443053","そう言いながら、俺の隣の席に腰掛けたナナちゃんは、カップ麺を包んだフィルムをぺりぺりと剥ぐ。","一边这样说着，一边在我身边坐下的七七把包着杯面的薄膜剥了下来。"
"004430D4","ああ。このカップ麺、最近ハマってるんだ。ザ、最近のお気に入りセレクトって感じだよ","啊，最近迷上了这种泡面，这是我最近很喜欢的口味"
"00443144","そうなの？","是这样吗？"
"00443164","うん。いわゆる家系ってやつでさ、ちょっと、いや、かなり濃い味なんだけど……それでも全然しつこくなくて。お腹にも全然、もたれないんだ","嗯。是所谓的“家系拉面”，味道有点，不对，是相当浓郁……但又完全不腻。吃下去对肠胃一点负担都没有"
"004431FC","最近あまりにもハマっちゃってて。ひよちゃんほどではないけど、たくさん食べれる育ち盛りな男の子な俺は……いつも二個続けて食べちゃう。それくらい大好きで……","最近太沉迷了这个了。虽然不像小姬那样，但我也能吃很多，作为正在发育的食欲旺盛的男孩子，也喜欢到一次能吃两杯的程度"
"004432A0","あさひさんの目を盗んではこっそり食べて、それがバレてしまい、","瞒着朝日姐偷偷地吃，结果还是被发现了，"
"00443368","『……大雅は、私のご飯よりカップ麺のほうが好きなんだな』","『……大雅比起我的料理更喜欢杯面』"
"004433AD","と、あさひさんに本気で悲しそうにされてしまうこと、数度。","有好几次，朝日姐真的很伤心。"
"00443420","ごめんなさい、あさひさん。本当に。","对不起，朝日姐。真的对不起。"
"0044344E","大好きです。あさひさんも、あさひさんの料理も。","我真的很喜欢朝日姐和她的料理。"
"00443488","だけど、やめられないんです。","但是，戒不掉。"
"004434B0","それほどハマってしまっている――……だから。","正因为如此沉迷于其中――……所以。"
"0044350F","ナナちゃんに絶対、食べてほしくて持ってきたんだけど……","我绝对是为了让七七吃才拿来的……"
"00443551","言いながら、ちらりと見る。","一边说着，一边瞥了一眼。"
"00443577","もちろん向かいの席に座る姫織をである。","当然是坐在对面的姬织。"
"004435BD","だー……っ","啊――……"
"004435D3","よだれだ。","流着口水。"
"004435E9","洪水である。","像洪水一样。"
"00443601","目はしっかりと[獲物|それ]を捕らえていた――うん。","她的双眼，正牢牢地锁定着那份[猎物|东西]――嗯。"
"00443650","そうだ……っ","对了……"
"00443668","グッと、俺は手を握りしめた。","啪的一声，我紧握了手。"
"0044369A","いいぞっ、安心した……っ。それでこそひよちゃんだ。大人の女性なんてくそ食らえだよな。色気より、食い気……だよな","太好了！我放心了……这才是我认识的小姬嘛。“成熟的女人”什么的去死啦。比起姿色，还是食欲……对吧！"
"00443728","……ぬぅ","……呜呜"
"0044373C","なぜか姫織は悔しそうに眉根を寄せていた。","不知为何，姬织反倒一脸懊恼地皱起了眉头。"
"0044377C","なんだよ大雅……。嫌いだよ、大雅","什么意思啊大雅……我讨厌大雅"
"004437B2","え","欸"
"004437CC","私だって……何もかもひよこなサイズの私だって……いつか、せくしぃーな感じの、あだるちぃな感じの、大人の女性になるんだから……","就算是我……就算是只有小鸡尺寸的我……总有一天，也会变成性感又成熟的女人的……！"
"00443854","そのとき泣きついてきても、ひよりちゃんは意地悪な大雅なんて知らんぷりだよ――……と。","――到时你就算哭着求我，小姬我啊，也绝对会无视你这种坏心眼的大雅――……"
"004438E1","頬をぷりぷりさせて、三分後。","她鼓起腮帮子，三分钟后。"
"00443909","姫織は、用意されたカップ麺を[・|飲][・|み][・|込][・|ん][・|だ]。","姬织将准备好的杯面，[・|一][・|口][・|吞][・|了][・|下][・|去]。"
"00443956","一口で、あるように……一瞬だったように、見えた。","一口气喝掉了，似乎就像是……像是一瞬间，大概。"
"0044399C","……うそだろ","……骗人的吧"
"004439B4","姫織のカップ麺は空っぽだった。[つゆ|汁]までも。","姬织的杯面碗已经空了。连一滴汤汁都没剩下。"
"004439EF","唖然とするばかりの俺である。","我简直是目瞪口呆。"
"00443A21","いくら[・|こ][・|こ]が“夢”の中だからって……ファンタジーすぎる。あまりにも","就算[・|这][・|里]是“梦”里……这也太魔幻了。实在是"
"00443ACC","カップ麺は……","杯面……"
"00443AF0","え？","欸？"
"00443B40","飲み物で、ある","是饮料哦"
"00443B64","……ひどい","……太过分了"
"00443B7A","ナナちゃんの分も空になっていた。","七七的那份也空了。"
"00443BB0","もっとちゃんと味わおうよ。ふたりとも","两个人都稍微细细品尝一下吧"
"00443BE0","まあ、味わい方は人それぞれだろうけれど。","嘛，不过品尝的方式也是因人而异的吧。"
"00443C2F","さあ、本題に移ろうか","好了，言归正传吧"
"00443C4F","とりあえずお腹がふくれたところで、ナナちゃんが言う。","总之，在填饱了肚子后，七七开口说道。"
"00443CDA","姫織","姬织"
"00443D05","……うん","……嗯"
"00443D34","あなたにどんな理由があるにせよ、どんな事情が、あるにせよ……だよ。夜月姫織。“夜”の中を旅するのは今夜限り。それでいいのなら、力を貸すよ","不管你有什么理由，有什么情况。夜月姬织，如果只限于今晚，像这样在“夜”里旅行就可以的话，我会帮你的"
"00443DC8","あなたは今夜が最後だと感じるよ。ナナちゃんはそう言った。","我觉得今晚是你的最后一次了，七七这样说着。"
"00443E0C","夜月姫織がこうして心だけでも、[・|自][・|由][・|自][・|在][・|に][・|歩][・|き][・|回][・|れ][・|る][・|形][・|で]、“夜”の中に入れるのは今夜が最後。","夜月姬织就这样仅仅是内心自由地在“夜”里走动，今晚也是最后一次了。"
"00443EAE","姫織はそろそろ大人へと成長するのだ。","姬织差不多要长大成人了。"
"00443F1B","…………","…………"
"00443F2F","今夜で最後……。","今晚是最后一次……"
"00443F4B","そんな姫織が、ナナちゃんに直接伝えたお願いとは、以下の通りである。","这样的姬织，直接向七七传达了这样的愿望。"
"00444018","……私には、取り戻したいものがある","……我有想要取回的东西"
"00444046","ナナちゃんの列車で出発する前のことだ。","那是在乘七七的火车出发之前的事。"
"00444078","俺にではなくナナちゃんにこそお願いしたいことがある。そう言った姫織は、独りごちるようにして、続けた。","我有事拜托七七，而不是你（大雅），姬织自言自语地继续说道。"
"00444103","どうしても。どうしても……取り戻したい忘れ物が、“夜の国”の中に、あるの","无论如何，无论如何都想取回的遗忘之物，是在“夜之国”中的东西"
"00444157","だけどその“忘れ物”は、広いひろい“夜の国”中に……その至る所に散らばってしまっている。","然而，那些“遗忘之物”却散落在广阔的“夜之国”之中的……各个地方。"
"004441D6","それをすべて取り戻すのは、私ひとりの力じゃ無理だから……。そのための方法も、まったく、思いつけない私だから","这些仅凭我一个是做不到的……而且我也想不出任何办法"
"00444267","だから、お願いします。ナナちゃん。小さなちいさな“夜の神さま”","所以，拜托了。七七。小小的“夜之神”"
"004442E1","……私が“夜の国”に忘れてきてしまった大切な、大切な、“忘れ物”……。それを探し出すために、どうか力を貸してほしいです","……被我遗忘在“夜之国”的重要的、最重要的、“遗忘的东西”……我希望你能帮我找到它"
"00444363","夜月姫織の必ず取り戻したい“忘れ物”……。","夜月姬织一定要取回的“遗忘之物”……"
"00444399","[・|そ][・|れ]はいったい何であるのか。","那到底是什么。"
"004443CB","[・|そ][・|れ]はいったい、“夜の国”のどこに散らばってしまっているのか。","到底分散在了“夜之国”的哪里呢。"
"0044441F","不明な点も多いけど。","虽然还有很多不清楚的地方。"
"0044443F","もっと詳しく聞かなければならないことも、当然、多いのだけれど……。","当然，还有很多详细的问题需要问……"
"0044448D","珍しく……と言ってしまうと、また姫織は不服そうに頬を膨らませてしまうのだろうが……とにかく、姫織にしては珍しく、真剣な眼差しをしていたから……。","说她“难得”……想必小姬又会不服气地鼓起脸颊吧……但不管怎么说，她此时的确露出了对她而言极为罕见的、认真的眼神……"
"00444563","……なるほど。そっか。“忘れ物”","……原来如此。这样啊，“遗忘之物”"
"0044458F","……ナナちゃんは姫織のお願いに、深く、うなずくと……、","……七七对姬织的请求深深地点了点头，"
"004445EC","……だめだよ","……不行啊"
"00444604","囁くように、そう言った。","像低声细语一样，那样说着。"
"00444643","……あまりにも漠然としすぎだよ。姫織","……太模糊了。姬织"
"0044468E","あなたの“忘れ物”はいったい何なの？　危険なものじゃない？　どうして、私になら力になれると思ったの？","你的“遗忘之物”到底是什么？是危险的东西吗？你为什么觉得我可以帮到你？"
"00444719","……そういういっぱいをちゃんと説明してくれないと……だめ。力になってあげられないよ","……不把这些都交代清楚的话……那就不行，我帮不了你"
"00444792","…………","…………"
"004447C1","……だけど","……但是"
"004447F2","え？","欸？"
"0044481D","……だけどね、姫織。あなたがどうしてもそのわけを、事情を、話せないっていうのなら……ひとつだけ、条件があるよ","……但是呢，姬织。如果你无论如何都不能说出理由的话……我有一个条件"
"004448B0","え？　ひとつ？　条件……？","啊？一个？条件……？"
"004448F1","うん。そうだよ","嗯，就是这样"
"00444926","これから私のことを“神さま”とか、そんなふうに呼ばないって約束してくれるなら……。いいよ。今夜限りではあるけれど、あなたに力を貸してあげられるよ","如果你答应我以后不要叫我“神”什么的……这样就可以哦，虽然只限于今晚，但我愿意帮你"
"004449C2","ナナちゃんは姫織に微笑みかけ、うなずき直してくれた。……この町の“夜の神さま”は、本当に俺たちに甘々だった。","七七对姬织微笑着，再次点头……这个小镇的“夜之神”，真的是过于宠爱我们了。"
"00444A55","……ありがとう。ナナちゃん","……谢谢你，七七"
"00444A7B","姫織もうなずく。眩しそうに目を細めて。","姬织也点了点头，眯起了眼睛。"
"00444AC8","だけどね、ナナちゃん。その[ありか|在処]も。その事情も。私、ちゃんと全部話せるよ……列車の中で、全部聞いてね","但是呢，七七。关于那个地方，还有那些缘由，我都能好好说清楚哦……在列车上，你要全部听我说完哦"
"00444B63","それから俺たちはすぐに出発した。","就这样我们马上就出发了。"
"00444B8F","一晩という時間はあまりに短い。","一个晚上的时间太短了。"
"00444BB9","捜し物をするには尚更だろうから。","更不用说还要找东西了。"
"00444C44","……私が、“夜の国”から取り戻したいものはね","……我想从“夜之国”取回的东西"
"00444C7C","求められた説明を、姫織は走る列車に揺られながら言葉にしていった。","姬织一边被行驶的列车摇晃着一边说出了之前要说的话。"
"00444CE3","……私の“忘れ物”はね。私の“夢”と、私の“希望”……だったもの","……我的“遗忘之物”啊，是曾经的我的“梦想”，与我的“希望”"
"00444D39","[・|だ][・|っ][・|た]もの？","[・|曾][・|经]的？"
"00444D7B","……うん。そうだよ","……嗯，是这样的"
"00444D99","うなずき、姫織は言う。","姬织点点头，说道。"
"00444DEF","[・|そ][・|れ]は私にとって、とても大切なものだった――……とても。とっても","[・|那][・|些][・|东][・|西]对我而言，曾是非常重要的宝物――……非常、非常地"
"00444E60","だけど今はもう、“大切だったんだ”って気持ちしか、思い出せないの","但是现在，我只能想起“曾经很重要”的心情了"
"00444EAC","姫織は苦笑いを浮かべた。","姬织露出苦笑。"
"00444F03","……私は、私のなくしてしまったものを全部、取り戻したい","……我想要取回我失去的一切"
"00444F60","そうでなければ、きっと私はこれから先の人生を、どんなふうに生きていけばいいのかもわからない","若非如此，我恐怕就真的不知道，在今后的人生里，自己究竟该怎样活下去了"
"00444FE1","……“夢”も“希望”も、“夜の国”に忘れてきてしまった私だから。だから私は、迷子なの。人生に、迷子。いつまでも、ずっと","……“梦想”和“希望”，都被忘记在“夜之国”，所以我迷路了，在人生中迷路了，一直，永远"
"004450A0","…………","…………"
"004450B4","ナナちゃんは、ぽつりぽつりと言う姫織のことを、言葉もなく、ただじっと見つめていた。","面对断断续续倾诉的小姬，七七一言不发，只是静静地凝视着她。"
"0044513C","……十年前の“夜”の中。","……十年前的“夜”里。"
"00445160","姫織は叶えたい“夢”を握りしめ、“少女たちの戦い”に参加した。","姬织紧握着想要实现的梦想，参加了“少女们的战斗”。"
"004451AA","そしてその“戦争”に勝利をすることで、叶えがたいと思われた“夢”を叶えるための“[希望|魔法]”を得たはずだ。","而且，通过在那场“战争”中取得胜利，应该能得到实现被认为难以实现的“梦想”的“[希望|魔法]”。"
"00445221","その様子を間近で見つめていたこの俺は……。","近距离注视着这些的我……"
"00445257","そこまでの少女たちの物語については、誰よりもしっかり理解できているつもりだ。","对于这些少女的故事，我想我比任何人都更清楚。"
"004452AF","しかし姫織がどのような困難な“夢”を抱き、そしてそれを叶えるために必要であろう強力な“[希望|魔法]”を得たのかは――わからない。","然而，姬织究竟抱着何等困难的“梦想”，以及她能否得到实现它所必须的强大“[希望|魔法]”呢？――我不知道。"
"0044533A","それは姫織だけではなく、ハルや千和、そして智仁[・|た][・|ち]についても同様だ。","不仅是姬织，小春、千和，还有智仁[・|他][・|们]，也都是一样。"
"00445394","俺たち幼馴染みは、確かに代えがたい“仲間”であり、何でもない時間を笑い合えるような“友人”になれたことは、間違いないだろうけれど……。","我们这些儿时玩伴，确实是无可替代的“伙伴”，能成为在不起眼的时间里互相欢笑的“朋友”，这一点是毋庸置疑的……"
"00445426","だからといって、すべてを語り合い、慰め合うような関係でもないこともまた事実なのだ。","但我们并非那种会将一切全盘托出、互相慰藉的关系，这也是事实。"
"004454F9","『忘れちゃだめだぞ。大雅。“関係性”こそが“魔法”の鍵となるんだ』","『一定不能忘记哦，大雅，关系性才是“魔法”的钥匙』"
"0044557D","…………","…………"
"00445591","俺は、手のひらを見つめる。“夜”を付与された左手だ。","我盯着手心。是被赋予“夜”的左手。"
"004455D1","もし、姫織と今以上の関係に……。","如果，和姬织的关系比现在更……"
"004455FD","互いの“夢”や人生の目標だとか、抱え込んでしまっている事情だとかを語り合えるような。そんな関係になれたなら。","互相谈论着对方的“梦想”和人生目标，以及承担着的事情。如果变成那样的关系的话。"
"00445675","俺は、俺のこの左手は、姫織の忘れてしまった“夢”や“希望”を、その記憶を、取り戻してあげることができるのだろうか。","我，我的左手，能帮姬织找回被遗忘的“梦想”和“希望”吗？"
"004456F3","そんなことを考えながら、姫織の言葉に俺は耳を傾けていた。","我一边思考着这些，一边倾听着姬织的话。"
"004457B3","……[・|嘘][・|を][・|つ][・|い][・|た]。","……[・|我][・|撒][・|了][・|个][・|谎]。"
"004457E9","本当は“夢”も“希望”もちゃんと、しっかり、私は忘れず覚えていたのだ。","其实“梦想”和“希望”都记得好好的，牢牢的，我并没有忘记。"
"0044583B","でもそれを正直に話してしまえば、列車の主は私に力を貸してくれないだろう。","但要是将实情全盘托出，列车的主人想必就不会助我一臂之力了吧。"
"004458DB","私の“夢”は誰にも理解されないし、私の“希望”は、きっと、誰にも憎まれてしまうだろうはずのもの。","我的“梦想”无人能够理解，而我的“希望”，也注定会被世间万物所憎恶。"
"00445947","そんな予感があったから、私は騙してしまった――私のことを信頼してくれた、小さな“夜の神さま”を。","我有这样的预感，所以我骗了她，骗了那个信任我的小小的“夜之神”。"
"004459B3","旅に出ようと思った事情。","想去旅行的事情。"
"004459D7","何でもいいから[・|そ][・|れ][・|ら][・|し][・|い]ことを話しておかなければ、後々からきっと[こじ|拗]れてしまうだろう。そう思ったから[・|そ][・|れ][・|ら][・|し][・|く]でっち上げた。","我心想，要是不随便说点什么[・|像][・|模][・|像][・|样]的理由，之后事情一定会闹僵。于是我便信口捏造了一个[・|像][・|模][・|像][・|样]的说法。"
"00445A96","[・|あ][・|な][・|た]も私を信じてくれた。","[・|你]也相信了我。"
"00445ACB","……私は、そんな[・|あ][・|な][・|た]のことを道連れにしようとしている。","……而我，正企图将如此信任我的[・|你]也一并拖下水。"
"00445B1E","自分の“忘れ物”を取り戻すために。","为了找回自己的“遗忘之物”。"
"00445B4C","……自分の“夢”を、叶えるために。","……为了实现自己的“梦想”。"
"00445B7A","私は、あなたの[・|命]を喰いものにしようと、している。","我在试图吞噬你的[・|生][・|命]。"
"00445BBB","ごめん。ごめんね。……ごめんなさい。","对不起，对不起……真的对不起。"
"00445BEB","大切だったものを取り戻すには……もう、これ以上、何も方法がないの。","为了取回曾无比珍视之物……我已经，别无他法了啊。"
"00445C39","――今、逃げ出してしまったなら、私はきっと人生の最期で“後悔”するだろう。","――如果现在逃走的话，我一定会“后悔”到人生的最后吧。"
"00445C8F","何度となく蘇るそんな思いに、私は唇を噛みしめてばかりいた。","这种想法无数次地复苏，我只能咬紧嘴唇。"
"00445CD5","そんな私の気持ちなど何も知らないあなたは、いつものやさしい顔のまま、私の隣で列車に揺られてる。","而对我的这些心思毫不知情的你，依旧挂着那副温柔的表情，在我身旁，随着列车一同摇晃。"
"00445D3F","これから先、どんなことが待ち受けているのかも知らず……。","也不知道接下来会发生什么……"
"00445D83","そんなあなたのやさしい気持ちから逃げ出すみたいに、私は、ポケットから取り出した“[・|夜][・|の][・|地][・|図]”を広げ、列車の主に告げた。","就好像是要逃避你温柔的心情一样，我把从口袋里取出的“夜之地图”打开，告诉了列车的主人。"
"00445E2D","次は、ここ。","下一个地点，是这里。"
"00445E45","ここに私の“忘れ物”がひとつ、隠れてるんだよ。","这里藏着一个我的“遗忘之物”。"
"00445EE3","――制限時間は今夜、一晩限りだ。","――时限为今夜一晚。"
"00445F10","それは決してナナちゃんが意地悪してそうなってしまっているわけでは、当然ない。","那绝对不是因为七七使坏才变成那样的。"
"00445FBA","今夜限り。そう言ってしまうと、ちょっと冷たいようだけど……姫織","仅限于今晚，这么说的话，听起来有点冷淡……姬织"
"0044603C","う、うん","唔，唔嗯"
"0044606B","あなたの心を“夜”の中につなぎ止めておけるのは、もう殆ど限界なんだと私は感じるよ","我觉得，将你的心维系在“夜”之中，已经是极限了"
"004460E2","あなたは、かなりの部分が“夜の国”から遠く離れて……。“大人の世界”へ一歩、踏み出してしまってる","你有相当一部分已经远离了“夜之国”……向“大人的世界”迈出了一步"
"0044614E","ナナちゃんは俺にふと微笑みかけ、","七七突然对我微笑，"
"00446195","女の子は男の子より、たいていの場合だけれど、成長が早いものだからね。あっという間だよ。大人になってしまうのは","女孩子比男孩子大都长得快一些。一转眼就成为大人了"
"0044620D","だから“忘れ物”を探し出すための“夜間鉄道”のその旅は、今夜限りなのだと思っておいたほうがいいだろうとナナちゃんは言うのだ。","所以七七才说，这次为了寻找“遗忘之物”的“夜间铁道”之旅，最好还是做好仅限于今晚的心理准备。"
"004462B0","姫織。あなたはこうして“夜”に心を持ち込むことさえ、そろそろ限界なんだよ。だからね、今この瞬間に、姫織は“夜”の中から遮断されてしまう――だ、なんて","姬织。你就这样把心带入“夜”就已经是极限了。所以呢，在某一瞬间，姬织和“夜”阻断了，什么的"
"0044636B","そういう可能性だってあり得てしまうんだよ。残念なことに","遗憾的是，这种可能性也是存在的"
"004463AD","……そうだ。","……对了。"
"004463E0","残念なことに、私たちは“さよなら”がもう近い。太陽も月も。本来なら、決して相容れないものだから","遗憾的是，我们的“再见”已经很近了。太阳和月亮，本来就是绝对不能相容的"
"0044644A","ナナちゃんが囁くみたいにしてそう言うと、","七七用耳语般的声音嘀咕着，"
"00446499","…………","…………"
"004464AD","姫織は、“夜”の景色が流れ行く車窓を見つめ、","姬织凝视着流淌着“夜”景色的车窗，"
"00446522","……制限時間は、今夜限り","……时限为今夜一晚"
"00446546","改めるようにして、そうつぶやいた。","她似乎在重新确认一样，又说了一遍。"
"0044659A","がたんと列車が大きく弾む。","列车哐当一声，剧烈地颠簸了一下。"
"004465C0","……突風が吹いたみたいだ。","……好像刮了阵风。"
"004465E6","窓が一斉にバタンと揺れた。","窗户一齐摇晃着。"
"00446627","……私の“忘れ物”がある場所","……我的“遗忘之物”的所在地"
"0044664F","姫織はそこで、制服のポケットから地図をひとつ取り出し、広げた。","说到这里，姬织从制服口袋里拿出一张地图摊开。"
"00446699","……どうやら眠る前、身につけている服のポケットなどに忍ばせたものは、“夜”の中へ持ち込めるらしい。","……看来在睡觉前，藏在身上衣服口袋里的东西可以带进“夜”里。"
"00446707","そんな“夜”の規則を、姫織がまだ覚えていたことがちょっとだけ意外だった。","姬织还记得这样的“夜”规则，有点意外。"
"00446776","これを頼りに進んでもらえれば……、どうかな。ナナちゃん。今夜限りの制限時間内に、すべて見つけられる？","如果依照地图前进的话……怎么样呢。七七，在今晚限定的时间内，能全部找到吗？"
"00446826","これって……","这是……"
"0044683E","覗き込んだ地図には赤いクレヨンのような塗料で、バッテンマークがいくつも記されていた――そして、一言。“惑星のかけらを探しに行こう！”そんな一言が添えられていた。","我探头看去，只见地图上用像是红色蜡笔的颜料，画了好几个叉叉标记――此外，还附上了一句话：“去寻找星星的碎片吧！”"
"00446905","…………","…………"
"00446919","ナナちゃんがまじまじと、姫織の膝の上に開かれた地図を見つめている。","七七目不转睛地盯着姬织膝盖上打开的地图。"
"00446971","……このマークがしてあるところに、ひよちゃんの忘れ物はある感じ、なのかな？","……小姬觉得在这个被标记地方，有你的遗忘之物吗？"
"004469C7","俺がそう問いかけると、","我这么问道，"
"00446A20","うん。たぶん","嗯。大概"
"00446A38","姫織は、うなずく。","姬织点点头。"
"00446A81","これ、どうしたの？　“[ほし|惑星]のかけら”？","这个是怎么回事？“星星的碎片”？"
"00446ABA","続いてそう問いかけると、姫織は目をぱちぱちとさせながら、応える。","听到这个问题，姬织眨巴着眼睛回答。"
"00446B22","……きっと、いつかの私が印を付けて隠しておいたんじゃないかな","……一定是之前我标上记号藏起来的东西吧"
"00446BBC","…………","…………"
"00446C08","未来の私が“忘れ物”のこと、忘れちゃうんだってわかってたから……。だから、いつかの私が、今の私に、残してくれたんじゃないかって……","因为知道未来的我会忘记“遗忘之物”的事情……所以我想，是不是曾经某一天的我，留给现在的自己……"
"00446C96","姫織はつい先日、この地図を見つけたばかりなのだと言った。","姬织前几天说她刚找到这张地图。"
"00446CDA","家の神社の巫女服がこの春、新しくなり……。","家里神社的巫女服今年春天换新了……"
"00446D10","それと同時に、古い巫女服を押し入れの中に詰め込んでいくその中で、古い日記帳が出てきて……。","与此同时，在把旧巫女服塞进壁橱的过程中，翻出来一本旧日记本……"
"00446D91","その日記帳にね、しおりを挟むみたいに、この地図が入っていたの……","那本日记本里，就像夹书签一样，夹着这张地图……"
"00446DFA","開いた日記帳は殆ど真っ白だった。","打开的日记本几乎是空白的。"
"00446E26","そう、[・|殆][・|ど]、だ。","是的，[・|几][・|乎][・|全][・|是]。"
"00446E4C","地図の挟まれていたページに、“私のなくした夢と希望”と書かれていた。","夹在地图中间的那一页上写着“我失去的梦想和希望”。"
"00446E9C","その一文を見た瞬間、姫織は思い出したのだという――私には大切なものがあったはずだ、と。","看到这句话的瞬间，姬织想起了什么，应该有对自己来说，非常重要的东西。"
"00446F54","……私には取り戻さなければいけないものが、あったはず。今まで“夢”も“希望”も、私にはなんにもないって思っていたけど……","……我应该有非取回不可的东西。虽然至今为止，我一直以为自己没有任何“梦想”和“希望”，但是……"
"00446FE2","え？","欸？"
"0044700D","ううん。そんなことはなかった。私は[・|そ][・|れ]を、今までずっと……忘れてしまっていた","不对。其实不是的。我只是将[・|它]，一直以来……都彻底忘记了而已"
"0044706F","しかし思い出せたのはたったそれだけ。","但是想起来的只有这一点。"
"0044709F","それ以上のことは何も、何も……思い出せないままだと姫織は言う。","姬织说，除此之外的事情什么都……什么都想不起来了。"
"00447104","だからいても立っても、いられなくなっちゃって……","所以变得有些坐立不安……"
"00447140","予感があったのだと姫織は言う。","姬织说她有预感。"
"00447185","私、身体を“夜の国”に持ち込めなくなって、もう結構経つから","从我不能把身体带入“夜之国”开始，已经过去很久了"
"004471E6","だから急がないと……ナナちゃんが言うみたいに、こうしてなんとか目を覚ました心も、“夜の国”から閉め出されちゃうんじゃないかって","所以必须快点……就像七七说的那样，像这样好不容易醒来的心，也许马上就会被“夜之国”所封闭吧"
"00447270","そうなればもう、なくしたものを取り戻すことなんて不可能だ――不可能だと、思えてしまったから。","这样的话，就不可能再取回失去的东西了――我是这样觉得的。"
"004472D8","だから急いで、姫織は自分のことを“夜の国”で起こしてくれないかと、俺に願った。","所以得抓紧时间了，姬织希望我能在“夜之国”唤醒她。"
"0044733C","なるほど","原来如此"
"00447350","姫織の事情を一通り聞いた俺は、うなずいた。","听了姬织的一番解释后，我点了点头。"
"00447390","ひよちゃんのなくしたもの。ひよちゃんの“忘れ物”……。こうして“夜”の中にいても、やっぱり全然、思い出せない？　覚えていない？","小姬丢失的东西。小姬的“遗忘之物”……就算这样在“夜”里，你还是一点都想不起来？没有印象吗？"
"00447435","……うん。思い出せない。覚えて、いない","……嗯。想不起来了。不记得了"
"00447467","ふるふると姫織は首を振る。","姬织摇了摇头。"
"004474A8","私も期待はしていたよ。たぶん、“忘れ物”は“夜の国”についてのことだから……。だからね、“夜”の中で大雅に起こしてもらったら、私は忘れたものを思い出せるかもって","我也期待着哦。因为大概“遗忘之物”是和“夜之国”有关的事……所以呢，如果大雅在“夜”里叫醒我的话，我也许会想起忘记的东西"
"00447554","だけどそうはならなかった。","但是并没有那样。"
